APT,VFR,IFR,WMAX,START,END,MAXLENGTH,NUM_SITTING,NUM_AIR,DISC,CASE,AIRCOST,LOOKAHEAD,NUM_TIME_PERIODS,EARLY_CHANGE,LATE_CHANGE,PROB_ALT,DIVERT_FACTOR,MH_SOLVETIME,MHD_SOLVETIME,DHD_SOLVETIME,MH_FEASIBLE,OBJ_MH,OBJ_DIVERT,MH_NODES,MHD_NODES,DHD_NODES,MHD_DIVERT,DHD_DIVERT,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,1,3.0,0,150,60,60,false,1.0,7.796287536621094E-5,5.1975250244140625E-5,5.1975250244140625E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,1,3.0,0,150,60,60,false,2.0,7.295608520507812E-5,5.1021575927734375E-5,4.291534423828125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,1,3.0,0,150,60,60,false,1000.0,5.1021575927734375E-5,5.3882598876953125E-5,4.601478576660156E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,2,3.0,0,150,60,60,false,1.0,7.295608520507812E-5,5.984306335449219E-5,3.3855438232421875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,2,3.0,0,150,60,60,false,2.0,8.797645568847656E-5,6.103515625E-5,5.221366882324219E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,2,3.0,0,150,60,60,false,1000.0,6.818771362304688E-5,5.0067901611328125E-5,5.817413330078125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,3,2.0,0,150,60,60,false,1.0,7.128715515136719E-4,1.6307830810546875E-4,9.202957153320312E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,3,2.0,0,150,60,60,false,2.0,8.797645568847656E-5,7.414817810058594E-5,5.5789947509765625E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,3,2.0,0,150,60,60,false,1000.0,9.012222290039062E-5,6.413459777832031E-5,5.1021575927734375E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,4,3.0,0,150,60,60,true,1.0,1.02996826171875E-4,5.698204040527344E-5,5.1021575927734375E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,4,3.0,0,150,60,60,true,2.0,9.512901306152344E-5,6.079673767089844E-5,3.2901763916015625E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,4,3.0,0,150,60,60,true,1000.0,5.507469177246094E-5,3.600120544433594E-5,3.0994415283203125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,5,3.0,0,150,60,60,false,1.0,5.1021575927734375E-5,4.410743713378906E-5,3.314018249511719E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,5,3.0,0,150,60,60,false,2.0,5.793571472167969E-5,5.793571472167969E-5,4.601478576660156E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,5,3.0,0,150,60,60,false,1000.0,6.29425048828125E-5,6.699562072753906E-5,5.2928924560546875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,6,3.0,15,150,60,60,false,1.0,6.4849853515625E-5,4.887580871582031E-5,4.38690185546875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,6,3.0,15,150,60,60,false,2.0,7.486343383789062E-5,6.580352783203125E-5,3.886222839355469E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,2,6,3.0,15,150,60,60,false,1000.0,5.888938903808594E-5,4.887580871582031E-5,3.790855407714844E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,1,3.0,0,60,24,24,false,1.0,5.5789947509765625E-5,4.100799560546875E-5,3.1948089599609375E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,1,3.0,0,60,24,24,false,2.0,3.600120544433594E-5,3.0994415283203125E-5,2.6941299438476562E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,1,3.0,0,60,24,24,false,1000.0,3.790855407714844E-5,3.600120544433594E-5,3.910064697265625E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,2,3.0,0,60,24,24,false,1.0,3.600120544433594E-5,3.1948089599609375E-5,2.6941299438476562E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,2,3.0,0,60,24,24,false,2.0,5.1021575927734375E-5,5.602836608886719E-5,3.1948089599609375E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,2,3.0,0,60,24,24,false,1000.0,6.508827209472656E-5,8.893013000488281E-5,3.504753112792969E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,3,2.0,0,60,24,24,false,1.0,8.082389831542969E-5,8.797645568847656E-5,5.602836608886719E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,3,2.0,0,60,24,24,false,2.0,8.416175842285156E-5,4.601478576660156E-5,9.703636169433594E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,3,2.0,0,60,24,24,false,1000.0,1.1420249938964844E-4,2.1004676818847656E-4,2.3698806762695312E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,4,3.0,0,60,24,24,true,1.0,2.410411834716797E-4,8.416175842285156E-5,5.91278076171875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,4,3.0,0,60,24,24,true,2.0,4.601478576660156E-5,3.600120544433594E-5,3.600120544433594E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,4,3.0,0,60,24,24,true,1000.0,7.295608520507812E-5,1.1897087097167969E-4,4.601478576660156E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,5,3.0,0,60,24,24,false,1.0,8.702278137207031E-5,2.288818359375E-4,1.1897087097167969E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,5,3.0,0,60,24,24,false,2.0,1.4495849609375E-4,2.110004425048828E-4,4.696846008300781E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,5,3.0,0,60,24,24,false,1000.0,8.511543273925781E-5,7.295608520507812E-5,4.100799560546875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,6,3.0,6,60,24,24,false,1.0,1.3113021850585938E-4,1.3399124145507812E-4,1.0204315185546875E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,6,3.0,6,60,24,24,false,2.0,2.789497375488281E-4,1.1205673217773438E-4,7.081031799316406E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,5,6,3.0,6,60,24,24,false,1000.0,1.64031982421875E-4,9.107589721679688E-5,5.817413330078125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,1,3.0,0,30,12,12,false,1.0,7.414817810058594E-5,5.4836273193359375E-5,3.1948089599609375E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,1,3.0,0,30,12,12,false,2.0,5.078315734863281E-5,4.1961669921875E-5,3.409385681152344E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,1,3.0,0,30,12,12,false,1000.0,1.8596649169921875E-4,3.695487976074219E-5,3.0040740966796875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,2,3.0,0,30,12,12,false,1.0,3.981590270996094E-5,5.1975250244140625E-5,3.0994415283203125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,2,3.0,0,30,12,12,false,2.0,1.3709068298339844E-4,8.511543273925781E-5,4.100799560546875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,2,3.0,0,30,12,12,false,1000.0,7.700920104980469E-5,4.982948303222656E-5,1.1515617370605469E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,3,2.0,0,30,12,12,false,1.0,4.9114227294921875E-5,9.989738464355469E-5,9.202957153320312E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,3,2.0,0,30,12,12,false,2.0,1.8978118896484375E-4,5.550384521484375E-4,4.138946533203125E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,3,2.0,0,30,12,12,false,1000.0,1.3399124145507812E-4,1.0204315185546875E-4,5.2928924560546875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,4,3.0,0,30,12,12,true,1.0,1.1301040649414062E-4,1.1801719665527344E-4,7.510185241699219E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,4,3.0,0,30,12,12,true,2.0,1.7499923706054688E-4,7.987022399902344E-5,2.4008750915527344E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,4,3.0,0,30,12,12,true,1000.0,2.639293670654297E-4,2.4390220642089844E-4,3.910064697265625E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,5,3.0,0,30,12,12,false,1.0,5.1975250244140625E-5,4.601478576660156E-5,4.220008850097656E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,5,3.0,0,30,12,12,false,2.0,6.413459777832031E-5,6.103515625E-5,4.315376281738281E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,5,3.0,0,30,12,12,false,1000.0,5.698204040527344E-5,4.410743713378906E-5,3.600120544433594E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,6,3.0,3,30,12,12,false,1.0,1.220703125E-4,9.703636169433594E-5,4.38690185546875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,6,3.0,3,30,12,12,false,2.0,6.914138793945312E-5,7.987022399902344E-5,4.410743713378906E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,10,6,3.0,3,30,12,12,false,1000.0,6.29425048828125E-5,4.982948303222656E-5,3.886222839355469E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,1,3.0,0,20,8,8,false,1.0,1.220703125E-4,1.380443572998047E-4,2.300739288330078E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,1,3.0,0,20,8,8,false,2.0,2.751350402832031E-4,2.849102020263672E-4,1.4495849609375E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,1,3.0,0,20,8,8,false,1000.0,8.702278137207031E-5,6.198883056640625E-5,3.600120544433594E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,2,3.0,0,20,8,8,false,1.0,4.887580871582031E-5,4.792213439941406E-5,3.3855438232421875E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,2,3.0,0,20,8,8,false,2.0,4.57763671875E-5,4.410743713378906E-5,3.504753112792969E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,2,3.0,0,20,8,8,false,1000.0,4.696846008300781E-5,6.699562072753906E-5,4.00543212890625E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,3,2.0,0,20,8,8,false,1.0,1.0204315185546875E-4,1.3208389282226562E-4,6.818771362304688E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,3,2.0,0,20,8,8,false,2.0,2.288818359375E-4,1.1515617370605469E-4,6.604194641113281E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,3,2.0,0,20,8,8,false,1000.0,9.012222290039062E-5,8.0108642578125E-5,4.601478576660156E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,4,3.0,0,20,8,8,true,1.0,3.249645233154297E-4,2.6702880859375E-4,1.3494491577148438E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,4,3.0,0,20,8,8,true,2.0,3.650188446044922E-4,1.327991485595703E-4,5.698204040527344E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,4,3.0,0,20,8,8,true,1000.0,3.609657287597656E-4,2.2602081298828125E-4,2.949237823486328E-4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,5,3.0,0,20,8,8,false,1.0,2.0813941955566406E-4,1.0514259338378906E-4,4.601478576660156E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,5,3.0,0,20,8,8,false,2.0,7.414817810058594E-5,4.9114227294921875E-5,3.314018249511719E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,5,3.0,0,20,8,8,false,1000.0,4.410743713378906E-5,3.910064697265625E-5,5.0067901611328125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,6,3.0,2,20,8,8,false,1.0,4.506111145019531E-5,4.00543212890625E-5,3.1948089599609375E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,6,3.0,2,20,8,8,false,2.0,3.910064697265625E-5,1.1992454528808594E-4,6.29425048828125E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,228,83,15,6,3.0,2,20,8,8,false,1000.0,1.0204315185546875E-4,8.702278137207031E-5,4.696846008300781E-5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,1,3.0,0,180,60,90,false,1.0,6.988255023956299,6.391114950180054,5.139124155044556,true,249.46666666666388,249.46666666665686,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,1,3.0,0,180,60,90,false,2.0,6.763417959213257,6.067079067230225,5.072924852371216,true,249.46666666666388,249.46666666665618,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,1,3.0,0,180,60,90,false,1000.0,6.98032283782959,6.08254599571228,5.012331962585449,true,249.46666666666388,249.46666666665735,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,2,3.0,0,180,60,90,false,1.0,7.569768905639648,6.3893702030181885,6.192365884780884,true,249.46666666666195,249.46666666665675,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,2,3.0,0,180,60,90,false,2.0,7.57236909866333,6.2072179317474365,6.057759046554565,true,249.46666666666195,249.46666666665652,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,2,3.0,0,180,60,90,false,1000.0,7.3369550704956055,6.1268310546875,6.039899110794067,true,249.46666666666195,249.46666666665635,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,3,2.0,0,180,60,90,false,1.0,6.951267957687378,6.3467631340026855,5.159796953201294,true,240.2333333333283,240.23333333332323,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,3,2.0,0,180,60,90,false,2.0,6.784505128860474,6.071058988571167,5.043370008468628,true,240.2333333333283,240.23333333332369,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,3,2.0,0,180,60,90,false,1000.0,6.803908109664917,6.114145994186401,5.063480854034424,true,240.2333333333283,240.2333333333241,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,4,3.0,0,180,60,90,true,1.0,6.7032530307769775,6.090998888015747,5.0557701587677,true,99.78666666666744,99.78666666667145,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,4,3.0,0,180,60,90,true,2.0,6.755220890045166,6.172824144363403,5.145206928253174,true,99.78666666666744,99.78666666667174,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,4,3.0,0,180,60,90,true,1000.0,6.771265029907227,6.076864957809448,5.01692008972168,true,99.78666666666744,99.78666666667081,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,5,3.0,0,180,60,90,false,1.0,0.3742518424987793,6.146316051483154,4.952019929885864,false,NaN,761.7666666666576,0.0,0.0,0.0,6.000000000000002,6.000000000000002,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,5,3.0,0,180,60,90,false,2.0,0.4068019390106201,5.891356945037842,4.908997058868408,false,NaN,1301.766666666657,0.0,0.0,0.0,6.000000000000002,6.000000000000002,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,5,3.0,0,180,60,90,false,1000.0,0.3747420310974121,6.3999669551849365,4.9471940994262695,false,NaN,540221.7666666666,0.0,0.0,0.0,6.000000000000002,6.000000000000002,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,6,3.0,15,180,60,90,false,1.0,6.4927849769592285,6.351294994354248,5.5908308029174805,true,249.39999999999517,249.39999999998955,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,6,3.0,15,180,60,90,false,2.0,6.479312181472778,6.085144996643066,5.548357963562012,true,249.39999999999517,249.3999999999902,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,2,6,3.0,15,180,60,90,false,1000.0,6.463550806045532,6.140275001525879,5.283599138259888,true,249.39999999999517,249.39999999998915,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,1,3.0,0,72,24,36,false,1.0,0.9389820098876953,0.5903768539428711,0.1775798797607422,true,74.00000000000017,74.00000000000023,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,1,3.0,0,72,24,36,false,2.0,0.9514009952545166,0.5846948623657227,0.18222904205322266,true,74.00000000000017,74.0000000000001,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,1,3.0,0,72,24,36,false,1000.0,0.9503920078277588,0.6030919551849365,0.1917879581451416,true,74.00000000000017,74.00000000000013,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,2,3.0,0,72,24,36,false,1.0,1.0585989952087402,0.5968508720397949,0.22532415390014648,true,73.99999999999999,74.00000000000013,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,2,3.0,0,72,24,36,false,2.0,1.0625970363616943,0.5986409187316895,0.21962714195251465,true,73.99999999999999,74.00000000000004,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,2,3.0,0,72,24,36,false,1000.0,1.0640051364898682,0.6003758907318115,0.22465109825134277,true,73.99999999999999,74.00000000000014,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,3,2.0,0,72,24,36,false,1.0,0.9416329860687256,0.5842819213867188,0.18464899063110352,true,72.00000000000011,71.9999999999998,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,3,2.0,0,72,24,36,false,2.0,0.9326448440551758,0.6033439636230469,0.1729130744934082,true,72.00000000000011,71.99999999999996,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,3,2.0,0,72,24,36,false,1000.0,0.9478521347045898,0.6020240783691406,0.18073177337646484,true,72.00000000000011,71.99999999999999,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,4,3.0,0,72,24,36,true,1.0,0.986595869064331,0.5919280052185059,0.17792892456054688,true,29.6000000000001,29.600000000000087,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,4,3.0,0,72,24,36,true,2.0,0.9352781772613525,0.6045761108398438,0.17283892631530762,true,29.6000000000001,29.60000000000014,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,22,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,4,3.0,0,72,24,36,true,1000.0,0.9865679740905762,0.6067550182342529,0.18495512008666992,true,29.6000000000001,29.60000000000011,0.0,0.0,0.0,0.0,0.0,
ATL,126,104,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,279,83,5,5,3.0,0,72,24,36,false,1.0,0.0437009334564209,0.6262431144714355,0.1691148281097412,false,NaN,140.0000000000001,0.0,0.0,0.0,2.0,2.0,
